timestamp,value
2014-04-10 07:52:00,16.0
2014-04-10 07:57:00,14.0
2014-04-10 08:02:00,13.344
2014-04-10 08:07:00,13.668
2014-04-10 08:12:00,14.0
2014-04-10 08:17:00,13.334
2014-04-10 08:22:00,14.668
2014-04-10 08:27:00,14.084
2014-04-10 08:32:00,13.646
2014-04-10 08:37:00,13.334
2014-04-10 08:42:00,14.0
2014-04-10 08:47:00,13.0
2014-04-10 08:52:00,13.666
2014-04-10 08:57:00,14.334
2014-04-10 09:02:00,13.666
2014-04-10 09:07:00,14.29
2014-04-10 09:12:00,14.0
2014-04-10 09:17:00,13.386
2014-04-10 09:22:00,14.0
2014-04-10 09:27:00,13.658
2014-04-10 09:32:00,13.318
2014-04-10 09:37:00,13.666
2014-04-10 09:42:00,13.34
2014-04-10 09:47:00,13.334
2014-04-10 09:52:00,13.666
2014-04-10 09:57:00,12.998
2014-04-10 10:02:00,14.332
2014-04-10 10:07:00,13.668
2014-04-10 10:12:00,13.666
2014-04-10 10:17:00,13.332
2014-04-10 10:22:00,13.322
2014-04-10 10:27:00,13.668
2014-04-10 10:32:00,14.0
2014-04-10 10:37:00,13.332
2014-04-10 10:42:00,14.0
2014-04-10 10:47:00,13.286
2014-04-10 10:52:00,12.998
2014-04-10 10:57:00,13.666
2014-04-10 11:02:00,13.666
2014-04-10 11:07:00,13.334
2014-04-10 11:12:00,13.69
2014-04-10 11:17:00,13.286
2014-04-10 11:22:00,14.334
2014-04-10 11:27:00,12.99
2014-04-10 11:32:00,13.722
2014-04-10 11:37:00,13.308
2014-04-10 11:42:00,13.332
2014-04-10 11:47:00,13.666
2014-04-10 11:52:00,13.022
2014-04-10 11:57:00,13.952
2014-04-10 12:02:00,12.992
2014-04-10 12:07:00,13.704
2014-04-10 12:12:00,13.666
2014-04-10 12:17:00,13.38
2014-04-10 12:22:00,14.316
2014-04-10 12:27:00,14.0
2014-04-10 12:32:00,14.0
2014-04-10 12:37:00,14.332
2014-04-10 12:42:00,13.332
2014-04-10 12:47:00,13.99
2014-04-10 12:52:00,13.714
2014-04-10 12:57:00,13.962
2014-04-10 13:02:00,13.334
2014-04-10 13:07:00,14.0
2014-04-10 13:12:00,13.024
2014-04-10 13:17:00,14.306
2014-04-10 13:22:00,13.34
2014-04-10 13:27:00,13.974
2014-04-10 13:32:00,14.04
2014-04-10 13:37:00,14.0
2014-04-10 13:42:00,13.962
2014-04-10 13:47:00,14.0
2014-04-10 13:52:00,13.332
2014-04-10 13:57:00,14.364
2014-04-10 14:02:00,12.65
2014-04-10 14:07:00,13.33
2014-04-10 14:12:00,13.35
2014-04-10 14:17:00,13.998
2014-04-10 14:22:00,13.332
2014-04-10 14:27:00,14.666
2014-04-10 14:32:00,14.0
2014-04-10 14:37:00,14.002
2014-04-10 14:42:00,12.656
2014-04-10 14:47:00,14.336
2014-04-10 14:52:00,13.06
2014-04-10 14:57:00,14.324000000000002
2014-04-10 15:02:00,12.984000000000002
2014-04-10 15:07:00,13.336
2014-04-10 15:12:00,13.332
2014-04-10 15:17:00,13.988
2014-04-10 15:22:00,13.332
2014-04-10 15:27:00,14.334
2014-04-10 15:32:00,13.31
2014-04-10 15:37:00,14.332
2014-04-10 15:42:00,13.998
2014-04-10 15:47:00,13.668
2014-04-10 15:52:00,13.332
2014-04-10 15:57:00,14.368
2014-04-10 16:02:00,13.332
2014-04-10 16:07:00,15.33
2014-04-10 16:12:00,13.332
2014-04-10 16:17:00,13.668
2014-04-10 16:22:00,14.0
2014-04-10 16:27:00,14.63
2014-04-10 16:32:00,13.706
2014-04-10 16:37:00,13.0
2014-04-10 16:42:00,14.0
2014-04-10 16:47:00,13.334
2014-04-10 16:52:00,13.33
2014-04-10 16:57:00,13.332
2014-04-10 17:02:00,13.666
2014-04-10 17:07:00,13.666
2014-04-10 17:12:00,13.332
2014-04-10 17:17:00,12.962
2014-04-10 17:22:00,14.674
2014-04-10 17:27:00,14.0
2014-04-10 17:32:00,14.0
2014-04-10 17:37:00,14.002
2014-04-10 17:42:00,14.0
2014-04-10 17:47:00,13.046
2014-04-10 17:52:00,13.672
2014-04-10 17:57:00,14.0
2014-04-10 18:02:00,13.322
2014-04-10 18:07:00,13.332
2014-04-10 18:12:00,13.332
2014-04-10 18:17:00,13.334
2014-04-10 18:22:00,14.0
2014-04-10 18:27:00,14.034
2014-04-10 18:32:00,13.666
2014-04-10 18:37:00,13.964
2014-04-10 18:42:00,13.332
2014-04-10 18:47:00,13.334
2014-04-10 18:52:00,13.332
2014-04-10 18:57:00,13.656
2014-04-10 19:02:00,13.666
2014-04-10 19:07:00,13.0
2014-04-10 19:12:00,14.345999999999998
2014-04-10 19:17:00,12.668
2014-04-10 19:22:00,13.666
2014-04-10 19:27:00,13.326
2014-04-10 19:32:00,13.978
2014-04-10 19:37:00,13.668
2014-04-10 19:42:00,14.334
2014-04-10 19:47:00,13.964
2014-04-10 19:52:00,13.704
2014-04-10 19:57:00,14.0
2014-04-10 20:02:00,13.666
2014-04-10 20:07:00,13.345999999999998
2014-04-10 20:12:00,13.69
2014-04-10 20:17:00,12.646
2014-04-10 20:22:00,13.668
2014-04-10 20:27:00,13.0
2014-04-10 20:32:00,13.332
2014-04-10 20:37:00,13.964
2014-04-10 20:42:00,14.334
2014-04-10 20:47:00,13.29
2014-04-10 20:52:00,13.332
2014-04-10 20:57:00,14.334
2014-04-10 21:02:00,12.998
2014-04-10 21:07:00,13.334
2014-04-10 21:12:00,14.334
2014-04-10 21:17:00,14.102
2014-04-10 21:22:00,14.018
2014-04-10 21:27:00,14.28
2014-04-10 21:32:00,13.95
2014-04-10 21:37:00,13.67
2014-04-10 21:42:00,14.0
2014-04-10 21:47:00,12.666
2014-04-10 21:52:00,14.0
2014-04-10 21:57:00,13.666
2014-04-10 22:02:00,13.332
2014-04-10 22:07:00,13.666
2014-04-10 22:12:00,13.044
2014-04-10 22:17:00,13.308
2014-04-10 22:22:00,13.666
2014-04-10 22:27:00,14.0
2014-04-10 22:32:00,13.666
2014-04-10 22:37:00,14.014
2014-04-10 22:42:00,14.668
2014-04-10 22:47:00,13.666
2014-04-10 22:52:00,13.332
2014-04-10 22:57:00,15.334
2014-04-10 23:02:00,13.332
2014-04-10 23:07:00,14.334
2014-04-10 23:12:00,14.0
2014-04-10 23:17:00,13.668
2014-04-10 23:22:00,14.0
2014-04-10 23:27:00,14.0
2014-04-10 23:32:00,12.998
2014-04-10 23:37:00,14.0
2014-04-10 23:42:00,12.998
2014-04-10 23:47:00,14.018
2014-04-10 23:52:00,12.998
2014-04-10 23:57:00,14.166
2014-04-11 00:02:00,13.0
2014-04-11 00:07:00,14.336
2014-04-11 00:12:00,13.666
2014-04-11 00:17:00,13.668
2014-04-11 00:22:00,13.998
2014-04-11 00:27:00,14.332
2014-04-11 00:32:00,12.998
2014-04-11 00:37:00,13.334
2014-04-11 00:42:00,13.666
2014-04-11 00:47:00,13.336
2014-04-11 00:52:00,13.666
2014-04-11 00:57:00,14.302
2014-04-11 01:02:00,12.998
2014-04-11 01:07:00,14.332
2014-04-11 01:12:00,13.666
2014-04-11 01:17:00,13.336
2014-04-11 01:22:00,13.332
2014-04-11 01:27:00,13.642
2014-04-11 01:32:00,13.666
2014-04-11 01:37:00,13.612
2014-04-11 01:42:00,13.966
2014-04-11 01:47:00,13.664
2014-04-11 01:52:00,14.334
2014-04-11 01:57:00,14.668
2014-04-11 02:02:00,14.012
2014-04-11 02:07:00,13.666
2014-04-11 02:12:00,14.312
2014-04-11 02:17:00,13.334
2014-04-11 02:22:00,14.0
2014-04-11 02:27:00,13.634
2014-04-11 02:32:00,13.666
2014-04-11 02:37:00,14.348
2014-04-11 02:42:00,14.318
2014-04-11 02:47:00,13.708
2014-04-11 02:52:00,14.334
2014-04-11 02:57:00,13.652
2014-04-11 03:02:00,14.0
2014-04-11 03:07:00,13.0
2014-04-11 03:12:00,13.666
2014-04-11 03:17:00,12.666
2014-04-11 03:22:00,13.666
2014-04-11 03:27:00,14.334
2014-04-11 03:32:00,14.0
2014-04-11 03:37:00,14.334
2014-04-11 03:42:00,14.0
2014-04-11 03:47:00,13.668
2014-04-11 03:52:00,14.0
2014-04-11 03:57:00,13.666
2014-04-11 04:02:00,13.666
2014-04-11 04:07:00,13.334
2014-04-11 04:12:00,13.666
2014-04-11 04:17:00,13.626
2014-04-11 04:22:00,13.666
2014-04-11 04:27:00,13.666
2014-04-11 04:32:00,13.666
2014-04-11 04:37:00,13.0
2014-04-11 04:42:00,14.0
2014-04-11 04:47:00,13.334
2014-04-11 04:52:00,14.656
2014-04-11 04:57:00,13.666
2014-04-11 05:02:00,13.332
2014-04-11 05:07:00,13.662
2014-04-11 05:12:00,13.345999999999998
2014-04-11 05:17:00,13.392
2014-04-11 05:22:00,13.65
2014-04-11 05:27:00,13.666
2014-04-11 05:32:00,12.998
2014-04-11 05:37:00,13.334
2014-04-11 05:42:00,13.666
2014-04-11 05:47:00,13.334
2014-04-11 05:52:00,13.332
2014-04-11 05:57:00,13.666
2014-04-11 06:02:00,13.644
2014-04-11 06:07:00,13.0
2014-04-11 06:12:00,13.332
2014-04-11 06:17:00,13.656
2014-04-11 06:22:00,13.332
2014-04-11 06:27:00,13.666
2014-04-11 06:32:00,14.048
2014-04-11 06:37:00,13.974
2014-04-11 06:42:00,13.666
2014-04-11 06:47:00,14.0
2014-04-11 06:52:00,14.0
2014-04-11 06:57:00,13.328
2014-04-11 07:02:00,13.332
2014-04-11 07:07:00,12.662
2014-04-11 07:12:00,13.716
2014-04-11 07:17:00,13.64
2014-04-11 07:22:00,13.332
2014-04-11 07:27:00,13.666
2014-04-11 07:32:00,13.332
2014-04-11 07:37:00,13.324000000000002
2014-04-11 07:42:00,13.972
2014-04-11 07:47:00,13.042
2014-04-11 07:52:00,15.31
2014-04-11 07:57:00,14.332
2014-04-11 08:02:00,13.666
2014-04-11 08:07:00,13.334
2014-04-11 08:12:00,14.0
2014-04-11 08:17:00,13.0
2014-04-11 08:22:00,14.334
2014-04-11 08:27:00,13.628
2014-04-11 08:32:00,13.704
2014-04-11 08:37:00,13.668
2014-04-11 08:42:00,13.332
2014-04-11 08:47:00,13.668
2014-04-11 08:52:00,14.0
2014-04-11 08:57:00,13.332
2014-04-11 09:02:00,13.686
2014-04-11 09:07:00,13.302
2014-04-11 09:12:00,13.666
2014-04-11 09:17:00,13.334
2014-04-11 09:22:00,13.666
2014-04-11 09:27:00,14.0
2014-04-11 09:32:00,13.332
2014-04-11 09:37:00,13.364
2014-04-11 09:42:00,13.968
2014-04-11 09:47:00,12.668
2014-04-11 09:52:00,13.332
2014-04-11 09:57:00,14.052
2014-04-11 10:02:00,13.366
2014-04-11 10:07:00,12.968
2014-04-11 10:12:00,13.672
2014-04-11 10:17:00,13.334
2014-04-11 10:22:00,14.0
2014-04-11 10:27:00,13.0
2014-04-11 10:32:00,14.028
2014-04-11 10:37:00,13.296
2014-04-11 10:42:00,14.022
2014-04-11 10:47:00,12.972
2014-04-11 10:52:00,13.35
2014-04-11 10:57:00,14.0
2014-04-11 11:02:00,13.0
2014-04-11 11:07:00,14.29
2014-04-11 11:12:00,13.366
2014-04-11 11:17:00,14.0
2014-04-11 11:22:00,13.666
2014-04-11 11:27:00,14.326
2014-04-11 11:32:00,13.01
2014-04-11 11:37:00,13.994000000000002
2014-04-11 11:42:00,13.332
2014-04-11 11:47:00,13.67
2014-04-11 11:52:00,13.334
2014-04-11 11:57:00,13.668
2014-04-11 12:02:00,13.332
2014-04-11 12:07:00,14.0
2014-04-11 12:12:00,13.316
2014-04-11 12:17:00,14.304
2014-04-11 12:22:00,13.332
2014-04-11 12:27:00,14.0
2014-04-11 12:32:00,13.0
2014-04-11 12:37:00,14.332
2014-04-11 12:42:00,13.322
2014-04-11 12:47:00,13.668
2014-04-11 12:52:00,13.678
2014-04-11 12:57:00,14.0
2014-04-11 13:02:00,13.015999999999998
2014-04-11 13:07:00,14.002
2014-04-11 13:12:00,13.666
2014-04-11 13:17:00,14.0
2014-04-11 13:22:00,13.666
2014-04-11 13:27:00,14.316
2014-04-11 13:32:00,12.668
2014-04-11 13:37:00,13.668
2014-04-11 13:42:00,13.332
2014-04-11 13:47:00,13.334
2014-04-11 13:52:00,13.35
2014-04-11 13:57:00,13.666
2014-04-11 14:02:00,12.982
2014-04-11 14:07:00,13.668
2014-04-11 14:12:00,14.0
2014-04-11 14:17:00,13.336
2014-04-11 14:22:00,13.015999999999998
2014-04-11 14:27:00,13.656
2014-04-11 14:32:00,13.334
2014-04-11 14:37:00,14.334
2014-04-11 14:42:00,13.65
2014-04-11 14:47:00,13.0
2014-04-11 14:52:00,13.666
2014-04-11 14:57:00,13.666
2014-04-11 15:02:00,13.332
2014-04-11 15:07:00,13.63
2014-04-11 15:12:00,14.368
2014-04-11 15:17:00,12.666
2014-04-11 15:22:00,13.332
2014-04-11 15:27:00,13.666
2014-04-11 15:32:00,13.666
2014-04-11 15:37:00,13.334
2014-04-11 15:42:00,13.332
2014-04-11 15:47:00,13.416
2014-04-11 15:52:00,13.3
2014-04-11 15:57:00,13.332
2014-04-11 16:02:00,13.984000000000002
2014-04-11 16:07:00,13.0
2014-04-11 16:12:00,14.334
2014-04-11 16:17:00,13.666
2014-04-11 16:22:00,14.0
2014-04-11 16:27:00,13.328
2014-04-11 16:32:00,13.668
2014-04-11 16:37:00,13.0
2014-04-11 16:42:00,14.0
2014-04-11 16:47:00,13.0
2014-04-11 16:52:00,13.702
2014-04-11 16:57:00,13.974
2014-04-11 17:02:00,13.332
2014-04-11 17:07:00,14.002
2014-04-11 17:12:00,13.332
2014-04-11 17:17:00,12.628
2014-04-11 17:22:00,13.666
2014-04-11 17:27:00,13.992
2014-04-11 17:32:00,13.666
2014-04-11 17:37:00,13.666
2014-04-11 17:42:00,13.666
2014-04-11 17:47:00,12.962
2014-04-11 17:52:00,13.332
2014-04-11 17:57:00,14.0
2014-04-11 18:02:00,14.664
2014-04-11 18:07:00,14.334
2014-04-11 18:12:00,13.666
2014-04-11 18:17:00,13.336
2014-04-11 18:22:00,13.0
2014-04-11 18:27:00,14.0
2014-04-11 18:32:00,12.988
2014-04-11 18:37:00,13.334
2014-04-11 18:42:00,13.644
2014-04-11 18:47:00,13.634
2014-04-11 18:52:00,12.664
2014-04-11 18:57:00,14.29
2014-04-11 19:02:00,12.998
2014-04-11 19:07:00,13.67
2014-04-11 19:12:00,13.378
2014-04-11 19:17:00,13.626
2014-04-11 19:22:00,13.332
2014-04-11 19:27:00,14.334
2014-04-11 19:32:00,13.044
2014-04-11 19:37:00,13.636
2014-04-11 19:42:00,13.334
2014-04-11 19:47:00,13.702
2014-04-11 19:52:00,12.678
2014-04-11 19:57:00,13.998
2014-04-11 20:02:00,12.998
2014-04-11 20:07:00,13.334
2014-04-11 20:12:00,13.664
2014-04-11 20:17:00,14.388
2014-04-11 20:22:00,14.05
2014-04-11 20:27:00,13.634
2014-04-11 20:32:00,13.332
2014-04-11 20:37:00,12.958
2014-04-11 20:42:00,13.334
2014-04-11 20:47:00,14.0
2014-04-11 20:52:00,14.0
2014-04-11 20:57:00,13.678
2014-04-11 21:02:00,14.0
2014-04-11 21:07:00,13.0
2014-04-11 21:12:00,14.0
2014-04-11 21:17:00,13.332
2014-04-11 21:22:00,14.334
2014-04-11 21:27:00,13.68
2014-04-11 21:32:00,13.998
2014-04-11 21:37:00,13.334
2014-04-11 21:42:00,14.0
2014-04-11 21:47:00,13.0
2014-04-11 21:52:00,13.718
2014-04-11 21:57:00,13.674
2014-04-11 22:02:00,13.634
2014-04-11 22:07:00,13.334
2014-04-11 22:12:00,14.668
2014-04-11 22:17:00,13.666
2014-04-11 22:22:00,13.39
2014-04-11 22:27:00,13.306
2014-04-11 22:32:00,14.0
2014-04-11 22:37:00,13.354
2014-04-11 22:42:00,14.372
2014-04-11 22:47:00,13.334
2014-04-11 22:52:00,13.646
2014-04-11 22:57:00,13.332
2014-04-11 23:02:00,14.005999999999998
2014-04-11 23:07:00,13.334
2014-04-11 23:12:00,14.664
2014-04-11 23:17:00,13.334
2014-04-11 23:22:00,14.0
2014-04-11 23:27:00,13.666
2014-04-11 23:32:00,13.332
2014-04-11 23:37:00,13.668
2014-04-11 23:42:00,13.35
2014-04-11 23:47:00,13.0
2014-04-11 23:52:00,14.0
2014-04-11 23:57:00,13.526
2014-04-12 00:02:00,13.332
2014-04-12 00:07:00,13.0
2014-04-12 00:12:00,13.666
2014-04-12 00:17:00,13.0
2014-04-12 00:22:00,13.998
2014-04-12 00:27:00,13.372
2014-04-12 00:32:00,14.0
2014-04-12 00:37:00,13.0
2014-04-12 00:42:00,13.332
2014-04-12 00:47:00,13.666
2014-04-12 00:52:00,13.674
2014-04-12 00:57:00,13.332
2014-04-12 01:02:00,13.0
2014-04-12 01:07:00,13.666
2014-04-12 01:12:00,14.334
2014-04-12 01:17:00,13.0
2014-04-12 01:22:00,13.666
2014-04-12 01:27:00,13.322
2014-04-12 01:32:00,13.666
2014-04-12 01:37:00,13.0
2014-04-12 01:42:00,14.334
2014-04-12 01:47:00,13.0
2014-04-12 01:52:00,14.334
2014-04-12 01:57:00,14.0
2014-04-12 02:02:00,13.34
2014-04-12 02:07:00,13.332
2014-04-12 02:12:00,13.0
2014-04-12 02:17:00,13.334
2014-04-12 02:22:00,14.0
2014-04-12 02:27:00,14.668
2014-04-12 02:32:00,13.666
2014-04-12 02:37:00,14.334
2014-04-12 02:42:00,13.656
2014-04-12 02:47:00,13.0
2014-04-12 02:52:00,13.998
2014-04-12 02:57:00,14.332
2014-04-12 03:02:00,12.666
2014-04-12 03:07:00,13.594
2014-04-12 03:12:00,13.666
2014-04-12 03:17:00,13.666
2014-04-12 03:22:00,12.998
2014-04-12 03:27:00,14.668
2014-04-12 03:32:00,13.015999999999998
2014-04-12 03:37:00,14.002
2014-04-12 03:42:00,12.986
2014-04-12 03:47:00,14.334
2014-04-12 03:52:00,13.0
2014-04-12 03:57:00,14.336
2014-04-12 04:02:00,12.998
2014-04-12 04:07:00,13.708
2014-04-12 04:12:00,13.296
2014-04-12 04:17:00,14.332
2014-04-12 04:22:00,12.998
2014-04-12 04:27:00,13.668
2014-04-12 04:32:00,13.666
2014-04-12 04:37:00,13.64
2014-04-12 04:42:00,13.332
2014-04-12 04:47:00,14.034
2014-04-12 04:52:00,12.666
2014-04-12 04:57:00,14.334
2014-04-12 05:02:00,13.332
2014-04-12 05:07:00,13.336
2014-04-12 05:12:00,13.668
2014-04-12 05:17:00,13.336
2014-04-12 05:22:00,13.716
2014-04-12 05:27:00,13.274
2014-04-12 05:32:00,13.032
2014-04-12 05:37:00,13.332
2014-04-12 05:42:00,13.666
2014-04-12 05:47:00,13.0
2014-04-12 05:52:00,13.666
2014-04-12 05:57:00,13.332
2014-04-12 06:02:00,13.332
2014-04-12 06:07:00,13.332
2014-04-12 06:12:00,14.318
2014-04-12 06:17:00,13.29
2014-04-12 06:22:00,12.998
2014-04-12 06:27:00,14.0
2014-04-12 06:32:00,13.332
2014-04-12 06:37:00,13.334
2014-04-12 06:42:00,14.0
2014-04-12 06:47:00,14.332
2014-04-12 06:52:00,14.0
2014-04-12 06:57:00,13.634
2014-04-12 07:02:00,13.37
2014-04-12 07:07:00,13.38
2014-04-12 07:12:00,13.666
2014-04-12 07:17:00,13.0
2014-04-12 07:22:00,14.05
2014-04-12 07:27:00,12.972
2014-04-12 07:32:00,12.998
2014-04-12 07:37:00,13.656
2014-04-12 07:42:00,13.332
2014-04-12 07:47:00,13.666
2014-04-12 07:52:00,14.0
2014-04-12 07:57:00,16.0
2014-04-12 08:02:00,13.666
2014-04-12 08:07:00,13.334
2014-04-12 08:12:00,13.734000000000002
2014-04-12 08:17:00,13.308
2014-04-12 08:22:00,13.332
2014-04-12 08:27:00,13.666
2014-04-12 08:32:00,13.332
2014-04-12 08:37:00,13.668
2014-04-12 08:42:00,13.666
2014-04-12 08:47:00,13.334
2014-04-12 08:52:00,13.65
2014-04-12 08:57:00,13.724
2014-04-12 09:02:00,14.334
2014-04-12 09:07:00,13.052
2014-04-12 09:12:00,14.0
2014-04-12 09:17:00,13.0
2014-04-12 09:22:00,14.33
2014-04-12 09:27:00,13.332
2014-04-12 09:32:00,13.332
2014-04-12 09:37:00,14.014
2014-04-12 09:42:00,13.666
2014-04-12 09:47:00,13.0
2014-04-12 09:52:00,12.998
2014-04-12 09:57:00,13.666
2014-04-12 10:02:00,14.0
2014-04-12 10:07:00,13.334
2014-04-12 10:12:00,13.668
2014-04-12 10:17:00,13.334
2014-04-12 10:22:00,13.332
2014-04-12 10:27:00,13.718
2014-04-12 10:32:00,13.666
2014-04-12 10:37:00,13.334
2014-04-12 10:42:00,14.002
2014-04-12 10:47:00,13.0
2014-04-12 10:52:00,13.996
2014-04-12 10:57:00,13.998
2014-04-12 11:02:00,13.656
2014-04-12 11:07:00,14.328
2014-04-12 11:12:00,13.332
2014-04-12 11:17:00,13.334
2014-04-12 11:22:00,12.998
2014-04-12 11:27:00,13.334
2014-04-12 11:32:00,13.332
2014-04-12 11:37:00,13.666
2014-04-12 11:42:00,13.332
2014-04-12 11:47:00,13.334
2014-04-12 11:52:00,13.332
2014-04-12 11:57:00,13.666
2014-04-12 12:02:00,12.666
2014-04-12 12:07:00,13.334
2014-04-12 12:12:00,13.712
2014-04-12 12:17:00,14.3
2014-04-12 12:22:00,13.06
2014-04-12 12:27:00,13.598
2014-04-12 12:32:00,13.668
2014-04-12 12:37:00,13.716
2014-04-12 12:42:00,13.332
2014-04-12 12:47:00,13.336
2014-04-12 12:52:00,13.316
2014-04-12 12:57:00,14.0
2014-04-12 13:02:00,12.998
2014-04-12 13:07:00,13.37
2014-04-12 13:12:00,13.316
2014-04-12 13:17:00,14.0
2014-04-12 13:22:00,12.664
2014-04-12 13:27:00,13.658
2014-04-12 13:32:00,13.316
2014-04-12 13:37:00,13.002
2014-04-12 13:42:00,13.666
2014-04-12 13:47:00,13.334
2014-04-12 13:52:00,14.046
2014-04-12 13:57:00,13.008
2014-04-12 14:02:00,13.666
2014-04-12 14:07:00,13.67
2014-04-12 14:12:00,13.38
2014-04-12 14:17:00,13.64
2014-04-12 14:22:00,12.994000000000002
2014-04-12 14:27:00,12.996
2014-04-12 14:32:00,14.018
2014-04-12 14:37:00,14.002
2014-04-12 14:42:00,13.338
2014-04-12 14:47:00,13.0
2014-04-12 14:52:00,13.332
2014-04-12 14:57:00,13.666
2014-04-12 15:02:00,13.015999999999998
2014-04-12 15:07:00,13.334
2014-04-12 15:12:00,14.0
2014-04-12 15:17:00,14.0
2014-04-12 15:22:00,13.332
2014-04-12 15:27:00,13.29
2014-04-12 15:32:00,13.368
2014-04-12 15:37:00,13.668
2014-04-12 15:42:00,13.344
2014-04-12 15:47:00,13.668
2014-04-12 15:52:00,13.666
2014-04-12 15:57:00,13.332
2014-04-12 16:02:00,14.334
2014-04-12 16:07:00,13.666
2014-04-12 16:12:00,14.0
2014-04-12 16:17:00,13.332
2014-04-12 16:22:00,12.976
2014-04-12 16:27:00,14.0
2014-04-12 16:32:00,13.666
2014-04-12 16:37:00,13.0
2014-04-12 16:42:00,14.0
2014-04-12 16:47:00,13.332
2014-04-12 16:52:00,13.344
2014-04-12 16:57:00,13.666
2014-04-12 17:02:00,12.984000000000002
2014-04-12 17:07:00,14.002
2014-04-12 17:12:00,14.0
2014-04-12 17:17:00,13.334
2014-04-12 17:22:00,13.0
2014-04-12 17:27:00,14.0
2014-04-12 17:32:00,12.984000000000002
2014-04-12 17:37:00,12.662
2014-04-12 17:42:00,13.666
2014-04-12 17:47:00,13.664
2014-04-12 17:52:00,12.998
2014-04-12 17:57:00,14.0
2014-04-12 18:02:00,13.666
2014-04-12 18:07:00,13.336
2014-04-12 18:12:00,13.666
2014-04-12 18:17:00,13.0
2014-04-12 18:22:00,13.332
2014-04-12 18:27:00,14.368
2014-04-12 18:32:00,14.0
2014-04-12 18:37:00,13.334
2014-04-12 18:42:00,13.31
2014-04-12 18:47:00,13.668
2014-04-12 18:52:00,13.332
2014-04-12 18:57:00,13.662
2014-04-12 19:02:00,14.0
2014-04-12 19:07:00,13.334
2014-04-12 19:12:00,14.334
2014-04-12 19:17:00,13.0
2014-04-12 19:22:00,13.666
2014-04-12 19:27:00,13.334
2014-04-12 19:32:00,12.998
2014-04-12 19:37:00,13.668
2014-04-12 19:42:00,13.336
2014-04-12 19:47:00,13.668
2014-04-12 19:52:00,12.666
2014-04-12 19:57:00,15.334
2014-04-12 20:02:00,13.666
2014-04-12 20:07:00,13.334
